rowname,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
FR_26_02_02_EBA-1,0.0934888389887572,0.09010383124377865,-0.013952958721307213,-0.037868216130076696,-0.02094609492236073,-0.013874565502643876,-0.032351841094882275,0.005995192257447313,0.022392660119980028,-0.0038947496198361306,0.008757237228509861,0.0017838945626188123,-6.865568650745841e-5,0.010513144770822118,0.005409860600988085,0.004404255188746763
FR_26_02_03_EBA-1,0.10165538850143842,0.017256892473679897,0.004049066665050263,-0.04917218156764116,-0.012035503846570919,0.021961116814613667,0.019171703058954544,0.01682703252973367,-0.011926072266754177,0.010275127791604468,2.1663541784393132e-4,0.007367016091447312,-9.853526294626943e-4,0.011529441515359489,0.003484245471372978,-0.005844516616881293
FR_26_02_04_EBA-1,-0.04649764603663294,0.016591504190089788,0.03405020937600135,-0.0634551588147842,0.010240051290039392,-0.0058714400217738105,0.023067063686872107,0.032325087986634686,0.020169517840088646,-0.002492536601153628,7.395129359096608e-4,-0.013217207774557805,-0.010243241711802143,0.0013393056562995664,-0.0056340919883134406,0.011849731586773066
FR_26_02_05_EBA-1,0.0361534875218231,0.13522045725622686,0.0791566494442449,-0.03606910529274794,-0.01556868686371999,0.019194589882267056,0.0017579492408102658,-0.019089407692274636,0.0014042612377025674,-0.010365521789741306,-0.04164156014466975,0.004672922601766572,0.02009560451193407,0.002607763946240152,0.0025817873065082683,0.014389238400238931
FR_26_02_06_EBA-1,0.15886323691002247,0.061138412900082144,-0.0992471631396855,-0.0055260459282387925,0.04141905031258355,-0.03797494740881387,-0.011593153246492578,-0.030448409539242226,0.016915472314983693,-0.004712743245133147,0.010377862878126864,0.019047766159760823,-0.0040703268323895574,-0.001203716190617051,0.003562671741362712,-0.005320910933535582
FR_26_02_07_EBA-1,0.08184794909700463,0.07599071506684998,-0.09057534578766623,-0.024321416414254952,-0.006913378423060599,-0.005289758612771767,0.0057209697934635035,0.016637762790972784,-0.0012984636265823296,-0.026883027917797904,0.01991153619566917,0.031412260821965285,0.003866912196970773,0.008658957507497692,0.004464840726087333,-0.01746362194922211
FR_26_02_08_EBA-1,0.036477033408142984,0.12544134489420244,0.022804829081367863,-0.04107683763104623,-0.011120885602807835,0.032856432502975506,0.017202699135206796,0.0217631053759129,0.008632999800310629,-0.011756226619927373,-0.01348067888296427,0.006763097299246907,0.024303051329846784,-0.004434038698790921,0.002514074316313229,0.012723118218015307
FR_26_01_00_EBA-1,0.11495180744424692,0.02266066114636787,-0.07938151646103124,-0.027222657329214788,-0.012354961980702791,-0.01826653360783689,-0.009908525580586348,0.004545905644890885,0.010954555475169696,-0.004694376831842882,0.02020283010776081,0.02077693591866127,-0.010915580758789328,0.016365648565467808,-0.0034529901351128176,-0.007117722370178577
FR_26_02_00_EBA-1,-0.028742964420078888,0.08519837342264054,0.05343425253895394,-0.0551962943596778,0.0509691112582663,0.00405297690410837,0.04612698337247321,0.013479104635441858,0.008610817876915177,-0.011570996439195708,-0.00829696671638123,-3.3999968090420656e-4,0.00663677593976519,0.005986031708096649,0.005165769676547728,0.005693532109917752
FR_26_03_00_EBA-1,0.11713219946261763,0.040944847946507656,0.030403774186656858,-0.03875730933402022,0.00728331788629218,0.01282337013361351,0.006063732861212521,-0.02143382631060277,-0.0048851221162528324,0.007727778905761663,-0.005646396797892417,7.166222411604137e-4,0.0034260574875451563,0.0025386063763759015,0.0038776261159765555,-0.0014890675627823064
FR_26_04_00_EBA-1,0.15989482733933505,0.04143056144075782,0.032118519052777246,-0.009503752373762853,0.002989135620488428,0.05603871203861182,-0.011017852784932305,-0.01922288953689758,-0.001352435938404147,0.008211315406209388,-1.003207403081176e-4,0.007517307982385101,0.005349247551557103,0.016474821824322083,0.004414974723819586,0.0074613149422335925
FR_26_06_00_EBA-1,0.10631445136168008,0.1707988335638947,0.02747529165410061,-0.00947415652804514,-0.011460565512440516,0.011251124011262409,-0.02903809061905837,0.0025189911591465297,0.018900962992563965,-0.008019434597732128,0.0027538846016772907,-0.0014106143794150113,0.015181443359015416,0.03593294161897442,-0.0038058830770223337,0.006433793493900735
FR_26_07_00_EBA-1,0.09555959212964357,0.14875632439774356,-0.04022059189240122,-0.01850559250789169,-0.029125367318721382,-0.06707753807691116,-0.052510772320431366,0.025658479676340717,8.405511861839678e-5,-0.007423620128245192,0.01299315700044399,-3.1549401124731546e-4,-0.009609010885161546,0.02301049300048376,0.005386757559177912,0.0021370373158393313
FR_29_01_00_EBA-3,-0.3317556536433672,-0.15475982653964995,0.00358767334252843,0.03783263332236565,-4.371215711337827e-5,-0.00219030583230355,-0.019774094330559655,0.02943095453657618,-0.032390923315382396,-0.01729482045264417,-0.041586106340562784,0.012369736826213923,0.005649517760539463,0.016476951303658748,0.01608372929496023,0.020290114625907355
FR_29_02_00_EBA-3,-0.29818682447357236,-0.17492031947091702,-0.041670811926064935,0.02572478864410931,-0.026766170206394085,0.0015042987549671386,-0.017403600768142884,0.0166493966109198,-0.03782789891582294,-0.036675517323094806,-0.030378514065265216,-0.014041927224984438,0.02388203894693753,0.007757008810816826,0.026637438587584664,0.029518940381341927
FR_29_03_00_EBA-3,-0.3031907567884535,-0.21883034352972924,-0.03956448731716163,0.018635126608275925,0.0343739124261203,-0.011013050436165309,-0.017295202002453224,-0.01090570598964953,-0.04398001534083164,-0.03996750954330765,-0.02761384580368111,-0.0020138768716375707,0.007596293569453277,0.016082566470352017,0.023192812627452382,0.02098800471400563
FR_29_04_00_EBA-3,-0.2958341268325999,-0.2120279398394454,-0.02844812380512104,0.010015389060425208,-0.04173762659154766,7.394275277455714e-4,-0.002056967708660188,-0.0037182732833666863,-0.04216584591238627,-0.04904419464062828,-0.030413165602486015,-0.007281848706637094,0.02564215471772376,0.012591381515352863,0.03422764309596685,0.01307723454654929
FR_29_05_00_EBA-3,-0.37653831119501724,-0.19901578736056602,0.05986091213439783,0.029186893558500272,-8.625748690232896e-4,-0.0047382936111201165,-0.02468151553415043,0.02540930255158193,-0.03109366496931482,-0.013543961154865098,-0.011177698502709488,0.00383574170540845,0.018655144701353866,-0.003132598426142833,0.024211268235889406,0.02983672032003348
FR_29_06_00_EBA-3,-0.35925575927595216,-0.23172901245156563,0.026489979396058773,0.02363849864688744,-0.007601811158807019,-0.006907076797973832,-0.015602712996087667,0.002212292909019256,-0.043742831000975535,-0.026676510588953314,-0.015353425248826354,-0.005342078457695803,0.02215827658407858,0.0018025331497249397,0.030333848500231176,0.02828663421300007
FR_29_07_00_EBA-3,-0.25620408253327265,-0.14177371777630782,-0.03868424104103638,0.0044125960627190595,0.016389962654051786,0.003356030413015645,0.01571940140539511,0.013265595117722198,-0.010640309144079829,-0.039711445930365796,-0.021146422139356746,0.010301919802569816,0.006620382812855405,0.0030603277439987006,0.008814132562646088,0.010974730190590299
FR_29_08_00_EBA-3,-0.3390386282071787,-0.20333231181419137,-3.9551417277381443e-4,0.029643798038102177,0.027090860400610667,-0.007769920300717853,-0.016879573878508136,0.017145884381855155,-0.03942036333275172,-0.027328979798167362,-0.025979906842694415,0.0029043727393330446,0.009887089564170037,0.013777796098246326,0.02314400603958441,0.023066606012227413
FR_31_01_00_EBA-1,0.19115826792789925,-0.03907765296063921,0.010904529105761545,-0.01347967595534512,-0.00462504918947497,0.04048788448115846,-0.017918305337576036,-0.021259491407454794,-0.0018363899909281357,0.025393167438259923,0.006955795124629977,-0.0038264973149828656,-0.00667546043044105,-0.005541714314913444,-0.0013905057510544875,-0.0012861344178960762
FR_31_10_00_EBA-1,0.1054904413117093,0.042326679530733616,-0.032272618947121426,-0.040725480583308056,-0.011704034948530027,0.02359432247841203,-0.0185436030679567,-0.013818605802467286,0.008210543063237492,-0.008711425155073347,0.007817428296054427,0.011989171105363948,-0.004515388480297365,0.009178485194945457,0.00697144488270638,-0.018114719055584948
FR_31_11_00_EBA-1,0.17734645494567078,0.026926525908225515,-0.0115564608567496,-0.0027042992075710427,-0.006144133034026063,-0.015088275307573736,-0.01858477093942771,-0.024143553564768248,0.0034989574809338084,0.02197819644624389,-0.010463415969846013,0.004323311758386037,1.7755849132068815e-4,0.004993902944665634,0.007359369867814631,-0.014087790261945477
FR_31_02_00_EBA-1,0.1862270349372209,0.020877456268438614,-0.006135532260649698,-0.01306518922079185,-0.006903436347320256,0.012057319252379059,-0.026021028092985843,-0.02513403276309512,0.002467059640917092,0.006398119348971818,0.004855117919528973,0.008890274522704288,-0.012033373269079084,0.013682533722234809,0.009193347657357603,-0.010843266473120273
FR_31_03_00_EBA-1,0.1787026806706928,0.012473117905144538,-0.02592705137965576,-0.025489518728232602,-0.006939915671312284,0.01754515792031465,-0.022130325340711618,-0.036133628803019964,0.009159948215354199,-0.0010631675612971657,0.007866224717530202,0.007352467643272108,-0.0024453411329151383,0.005784291159714322,0.012212805547182086,-0.006496544589686889
FR_31_04_00_EBA-1,0.10544326561714838,-0.040558685429503145,-0.04761522898290487,-0.04750916677119854,8.994889348211524e-4,-0.01572653825508174,0.012237225913704556,-0.003051592499237357,-0.01211003977604267,-0.01424385033866299,0.009096261424222037,0.023083053190359477,-7.956101877651569e-4,0.009356852014811377,0.006328359890544304,-0.011714643235234577
FR_31_05_00_EBA-1,0.20512932677240653,0.08241633576783518,0.022792382486498425,0.023213688941155577,0.01123539192524379,0.05428911835774397,-0.005067777454482098,-0.03857283065718453,-0.005710817985536029,0.006367271128601135,-0.005073718037105086,0.015115551070640384,0.002708896932868515,0.02320462416085999,3.6824588066081853e-4,0.006458685790045627
FR_31_06_00_EBA-1,0.09536875999761077,-0.004305105872804877,-0.043076738890769906,-0.051937631474754005,-0.0021895383481376654,0.013667452516859814,-0.02714586632850095,-0.004565417069715403,0.018464118496317464,-0.009874410106898726,0.015727367409163428,3.6944723844890674e-4,-0.002533087866633606,5.353326211151439e-4,0.004901903364724105,-0.01663621417766546
FR_31_07_00_EBA-1,0.20605734436499012,0.028935843180249093,-0.019926422463126273,0.004227322301124255,-0.042886980271391976,0.03015397008791187,-0.006831244878206392,0.0037954339916030162,-0.0028364198637922102,0.013347928646168095,0.014577290742001007,0.0057570335482184576,0.0030736825047778015,0.008643602482724,4.124464106045304e-5,-0.00483172673801352
FR_31_08_00_EBA-1,0.11927801138384622,0.05196519000627098,0.024015373935400042,-0.0359674108661004,-0.020317342009296187,-0.012518181207346475,0.005749479583652659,0.009539187923351532,0.0029095127855044397,0.014330910253061784,-0.017629336342492443,0.008093404801643658,0.013851852452706478,-2.656446604018987e-4,0.007113915984341392,0.007694863260319318
FR_31_09_00_EBA-1,0.1808806381669999,0.02758541173275077,0.012400435018809742,-0.00903967915182137,0.02358482570604009,-0.03492453536504488,-0.014853220761769313,9.22836396442877e-4,-0.009165578647527178,0.019469681815163228,0.007043048522624216,-6.051773359229507e-4,-0.0020740765768177236,0.00788948488885031,0.014695562703572878,-0.0018928963125621353
FR_34_01_00_Bell-Beaker,-0.2122897787580958,0.08060678134875593,0.18522870280390205,-0.05022133243155363,0.004763762060809847,0.03538487526572001,0.05140401921758339,0.02528237138371613,0.018291049374768473,-0.012631980463903097,-0.021329222294724413,0.011000225992776003,-0.0038843836982099264,-5.156883775337102e-4,0.007773046825807866,0.006783005472159897
FR_34_02_00_Bell-Beaker,-0.15534416279080218,0.10742191655182956,0.12744688814346597,-0.0592807027945666,-0.016366188994896915,0.049289710975492174,0.008321593862475128,0.009038582353036582,0.027549415432128695,-0.02864692750819222,-0.006304397595301994,0.009081071324348594,8.103951832781823e-4,-0.005316499087357693,0.014114806641155496,0.0011438434873968027
FR_37_01_00_EBA-1,-0.0865908334854842,0.07149150520672216,0.1454340907078987,-0.06587968252634216,-0.02227822085279513,-0.033825801082647086,0.045952613851949285,0.06061258230387362,-0.002553181140050554,-0.011230267447534012,-0.0018031347711872044,-0.02126522904627835,0.02224380083785122,0.003769998342538048,0.00395534650830085,-0.0018344287915145895
FR_37_02_00_EBA-1,-0.09023213407213215,0.04924823122557121,0.1435619305019619,-0.0658780514440237,0.006994082412934217,0.044971228300835706,0.052356024758073286,0.02987983302715777,-0.009331613305110282,-7.148724507273862e-4,-0.022681226555588345,-0.005632792521896725,0.0021490142530387582,0.004845662202701516,-0.006548128774161277,0.006123647443315418
FR_37_03_00_EBA-1,-0.04724177548083689,0.1307928312759725,0.1127850811056377,-0.04499727562355321,0.003042167928328523,0.008880879131275872,0.017103255745671397,0.028644523513831444,-0.004056094562234246,0.006374656711051224,0.0012112318322606167,-0.01632294480411415,0.0018836412276386821,0.01232764182656018,-0.00896699904068239,-0.0029633754982676713
FR_38_01_00_EBA-2,0.4821546154270386,-0.24972973434171694,0.2126583069934811,0.24007865017521365,-0.009013053373151203,0.01015013989176696,0.05016121292928156,0.014192952204231142,0.02963355850400639,-0.04868864495671887,-0.026553848937084106,-2.355560491647303e-5,-0.011866993300152383,-0.0026701963585848273,-0.011353957056338264,-0.01726128316927315
FR_38_10_00_EBA-2,0.22575468990622444,-0.3289144846755759,-0.15473945961474017,0.0261818123680483,0.07303441511757762,-0.0038925575731719023,-0.019941053879074543,-0.04351639689078533,-0.013292657436999098,0.0018949616872970519,0.02748160386630377,0.004618717077991235,0.018921995658819076,-0.027565960287566554,-0.030256618112893072,-0.004939865074003736
FR_38_11_00_EBA-2,0.2593365696291476,-0.24878510319847172,0.07565685102307644,0.002702184659407592,-0.02748515422279639,-0.022051324420644194,-0.00772292714630766,0.020939751740641478,0.015153058772251368,0.03982328867866975,0.006260707126583589,-0.014888342666635222,0.014224951286526065,-0.004820264815447796,0.002828896064661266,0.014267005759301284
FR_38_12_00_EBA-2,0.2428572729707553,-0.23101687033761326,-0.09781323962986632,0.003149448458530605,0.022364188232609813,8.981602911295895e-4,-0.03494583949863202,-0.005358637680535769,0.016469817317144305,0.0166809719910039,0.03682947368115536,-0.0014719687887353786,0.006880849814069879,3.218837931911247e-4,-0.02005045013067667,0.002711466112132372
FR_38_02_00_EBA-2,0.2965970590485789,-0.2897267173323205,0.030338801992845787,0.035731060550923774,0.024454988241429547,0.008085257491892643,0.01873226990714327,-0.04074865311021239,-3.474298348626099e-5,0.033066321520317445,-0.019482380284288243,0.0038209454765301535,0.01623821688857947,-0.0200095219486767,0.007020720850921413,-9.008943636877761e-4
FR_38_03_00_EBA-2,0.3276447370492599,-0.26384184489766094,0.14249292672748753,0.08589089245094166,0.0792420306066148,-0.06783499951870672,0.021754999844045893,0.008130619404307694,-0.003758049349054031,0.028455585459973037,-0.043847508162058825,0.0074999077102859,0.012337466483801731,-0.007012052470103476,0.013008618282189303,-0.01519930013960123
FR_38_04_00_EBA-2,0.3353768885951482,-0.2618541022916594,0.12400532172694056,0.07511096555914858,0.013673578973887502,-0.020329176471175513,-0.005511926054079833,0.03563986184731174,0.006696954613193774,0.017245242746208412,0.01882883194471849,-0.009200309563242871,-9.0653976742479e-4,0.020555813081045867,0.006896887772415711,0.013756021305466135
FR_38_05_00_EBA-2,0.12027277335446003,-0.1995517654438018,-0.0955599805300109,-0.04480163536457663,0.06820198122895253,-0.007409894571061692,-0.012971055333765349,-0.03274433412980919,0.0044076658047858645,-0.006135875696664613,0.01492445707626199,0.004960828526703305,0.0015804563194546269,-0.009760929602710581,-0.020390098308954635,-0.010615934457407408
FR_38_06_00_EBA-2,0.3898303748093898,-0.31933102221938336,0.22099267939909653,0.15678601083439478,-0.029729412378581586,0.028844225111106635,0.06483007876549526,-0.01893677521011223,0.006719980838807361,-0.017107349104017972,-0.01801677560216491,-0.008018728266325846,0.004787324624498647,-0.0027721156302092844,-0.007458655748590306,-0.004206667771447297
FR_38_07_00_EBA-2,0.3979486272091869,-0.26819128336447673,0.1714523064208124,0.13326411336086866,-0.0023611161112740155,0.022658223924021798,0.03501312332554079,0.012166188490386353,0.0062648200945079145,-0.005703055528578612,-0.001953178680211524,-0.006647901490374281,-0.001380644649523735,0.014286244994460778,0.003501825971457862,0.0036536199575334253
FR_38_08_00_EBA-2,0.4291824396635017,-0.24802844657235854,0.19160463231551553,0.1772119900443353,-0.016255141011868764,0.013571045152249477,0.03462648898690231,0.03973556675305488,0.019786673039922976,-0.025927083346902403,0.0015942177697388406,-0.017510956297018748,0.004521396364342866,0.013602256501982851,-4.2631140995585205e-4,-0.002473283780593971
FR_38_09_00_EBA-2,0.3513815109263535,-0.25886177648063136,0.17253486253399902,0.0979102089143964,-0.006093776067408589,-0.01211261268020355,-0.010838640869903765,0.04518051668673845,0.008753950277223432,0.014053005470040177,-0.002395592303951413,-0.02546189184240252,0.011083603268797905,0.011656895083458822,0.005471373916376247,-0.002091612131705108
FR_39_02_01_EBA-2,0.2526070456671215,-0.2834620339292167,-0.01991754118393693,-0.008518915149630334,-0.011785124380412178,-0.04426910829644562,0.003176977875625513,0.021142177357646917,-0.002151108304684998,0.025090572698565124,0.013367536613190041,0.013210548553423011,0.005386958625533494,-0.009330918534939869,-0.01383350582674344,0.009131164084584443
FR_39_02_02_EBA-2,0.37885479049023857,-0.2619779669870335,0.12796078490721885,0.10144609727339263,0.005631283365776353,0.001240383690127148,0.020781771039598856,0.007017249043336834,0.023227135521026412,0.005387532899122041,-0.010999346912875463,-0.008200456195020496,0.008741758041216435,0.003383869293939061,0.013000879147301208,0.0066372859843417484
FR_39_02_03_EBA-2,-0.0518237194214204,-0.3071189596828862,-0.20291672607369154,0.0037404516530342383,0.030148444524734093,-0.015320208347121783,-0.0821787156361169,-0.021396937896521695,-0.04114545144334648,-0.04697442095491739,-0.030376716828560885,-0.025550911726010893,0.012498903929206943,0.026388096080508603,-0.013506455325300287,-0.006744075670664593
FR_39_01_00_EBA-2,0.06050352001796256,-0.3881163880608921,-0.11921772823285463,-0.030402988431058604,0.028313820869584314,-0.006201082456277542,-0.02358224837687084,-0.0221238934789831,-0.015086052339608075,-0.017910436101243602,0.009459580030816801,-0.0023782325374901024,0.018387227429683364,-9.998245291654602e-4,-0.043318279042521446,-0.003873458514105952
FR_39_02_00_EBA-2,0.4897758903435884,-0.25009156865861687,0.11262120480110957,0.19259274933161868,-0.024900057730527083,-0.03178130064627769,6.423883264176164e-4,0.032570102275207985,0.05016532729640546,-0.021999489551994426,-0.018012278811819108,-0.007463076584399318,-0.011952347390006732,-0.011836914802863367,0.0011263740275595415,-0.008427108435992443
FR_39_03_00_EBA-2,0.28007899770131933,-0.3114550769989356,0.02741586485063628,0.019272509630218367,0.008784673425852646,-0.03937867619584476,0.03435062214225054,0.006645533374320237,3.711962449002043e-4,0.029266769945410026,-0.0010630814729448523,0.018209244777933814,0.014573567284384895,-0.014093523891122126,2.944301421317287e-4,0.003117695025916138
FR_39_04_00_EBA-2,0.26715389749873025,-0.3041327670612218,0.025264795773768486,0.007971723831132465,0.026698372635806593,-0.01650695026125578,0.015743412928859182,0.015205752454989384,-0.0026521980156644026,0.029038829407543494,0.007176117730578593,0.008642006138313825,0.008303664030046355,-0.006454288825633417,-0.005823382187061436,0.010805188146494855
FR_39_05_00_EBA-2,0.20021378940967569,-0.21520726651519598,0.03599261198887058,-0.0438886938657246,-0.011351222660712038,0.028036086332877838,-0.024472663736268965,-0.0061697828089077545,0.00930407869958632,0.013150124019654858,0.010616877153566868,-0.0024408441474951803,0.010269213112348689,0.0076399422341089296,0.0028369929585142254,0.003998848091082627
FR_39_06_00_EBA-2,0.058506948646003636,-0.33436370307912067,-0.17583448873824387,-0.019685625855055577,0.023453228413681686,-0.005484761083580019,-0.02902560136974919,-0.013044300653943438,-0.029720204371623198,-0.025771715523114826,9.672519020241703e-4,-0.0031285790769777786,0.02125209852961735,0.006196936445960568,-0.03557908414219515,5.725304993491221e-4
FR_59_01_01_Bell-Beaker,-0.073347394787791,0.1266998375147275,-0.03884437522771905,-0.040454966579730994,-0.0711608425252145,0.060550157176798666,0.04138878429131538,0.08489094331124318,-0.02408719748102953,-0.02097798265312944,0.0105163311966366,0.030392371625200157,0.002735901484322401,-0.014541869530333705,-0.014117297862060604,0.009296350352788469
FR_62_01_00_Bell-Beaker,-0.053965836971121756,0.30020509983175137,0.034115682593203044,-0.00649215779200278,-0.03478352810150838,0.004343958680566724,-0.004384099748993884,-0.03335598777414848,-0.0272574845277843,-0.010378743876807832,-0.01018706034022613,-0.01787270477156134,-0.01807625893827872,-0.02471852948858252,-0.006903100492903636,0.011177902281502766
FR_62_02_00_Bell-Beaker,-0.00939884897774178,0.31717272400827234,0.06732950388810234,0.038313047533668744,-0.030169010306130773,0.013276886231335343,-0.02720246481452051,-0.03371708977906365,-0.028668871485657152,0.0020246150060174626,-0.013753352683308004,0.0010150665911436646,0.0018629428212538182,0.009604120351209505,-0.039922271943605085,-0.005236224240367224
FR_62_03_00_Bell-Beaker,0.01599071028610508,0.2779804148271868,0.03576310900575988,0.005410332216201129,-0.04745800463866893,-0.007023473500693281,0.023443578942562243,0.027589864260987224,-0.03236517991159068,0.003517327027411951,-0.007996916474716113,-0.008942248430355964,0.020599640303879486,-0.010601235208969368,-0.026364633636670274,-0.006051031780451913
FR_62_04_00_Bell-Beaker,-0.0867133263903178,0.1400095251967151,-0.02651411831724531,-0.01793476226406997,0.019192703037021492,0.04165362362776575,0.040729040988507735,0.01830969081340533,-0.0069227804543783,-0.022326686793119166,0.014957807047018549,0.0031606544163773967,0.007970404182580302,-0.012247805994453267,0.010526196680045957,-0.022146906690576826
FR_62_05_00_Bell-Beaker,-0.11870690301657082,0.18765014883558165,0.053924288068750104,-0.03131036617680513,-0.045303137487349175,-0.04863731086347943,-0.004529000375186229,0.05218129361400432,0.009787917797220068,-0.01291372752139342,0.012661475645732875,-0.017417630098202488,0.004983898787021829,0.020639863828687974,-0.007157211567366198,-0.004376062326114557
FR_62_06_00_Bell-Beaker,-0.12811172040907876,0.10368090076064604,0.08772575705432654,-0.047721722685688105,0.009475745648811096,0.010161221541083029,0.033151961295965475,0.04924132253066459,-0.01621343887151729,0.006035280220479658,-0.01997343777366336,-0.009905106655080369,-0.020676324145459966,-0.011347907106009698,-0.002292056720506615,-0.00427939656391864
